date,business_id,revenue_booked,cash_collected,receivables_outstanding,revenue_7d_avg,revenue_30d_avg,revenue_7d_std,revenue_30d_std,collections_7d_avg,collections_30d_avg,collection_ratio_30d,receivables_change_7d,receivables_change_30d,receivables_to_revenue_30d,day_of_week,month,is_weekend
2020-04-02,U001,0.0,78796.87,1901767.0100011826,0.0,0.0,0.23231585138664412,0.0,368237.71142857143,893248.7156666667,,-2577663.9799997807,-26797461.46999979,,3,4,0
2020-04-03,U001,0.0,71226.86,1830540.1500012875,0.0,0.0,0.23231585138664412,0.0,114516.07428571429,800550.5906666666,,-801612.5199997425,-24016517.71999967,,4,4,0
2020-04-04,U001,0.0,0.0,1830540.1500012875,0.0,0.0,0.23231585138664412,0.0,110046.06714285714,699183.925,,-770322.4699997902,-20975517.749999642,,5,4,1
2020-04-05,U001,0.0,0.0,1830540.1500012875,0.0,0.0,0.23231585138664412,0.0,110046.06714285714,600432.4526666667,,-770322.4699997902,-18012973.579999685,,6,4,1
2020-04-06,U001,0.0,62136.700000000004,1768403.4500012398,0.0,0.0,0.23231585138664412,0.0,82402.73714285715,602503.6760000001,,-576819.1599998474,-18075110.279999733,,0,4,0
2020-04-07,U001,0.0,6732.719999999999,1761670.7300012112,0.0,0.0,0.23231585138664412,0.0,54883.31857142858,602728.1000000001,,-384183.22999978065,-18081842.99999976,,1,4,0
2020-04-08,U001,0.0,1193.18,1760477.5500011444,0.0,0.0,0.23231585138664412,0.0,31440.904285714285,461312.2733333333,,-220086.3299999237,-13839368.19999981,,2,4,0
2020-04-09,U001,0.0,26431.55,1734046.000001192,0.0,0.0,0.23231585138664412,0.0,23960.144285714287,380543.67,,-167721.00999999046,-11416310.099999666,,3,4,0
2020-04-10,U001,0.0,156528.64,1577517.3600010872,0.0,0.0,0.23231585138664412,0.0,36146.11285714286,295134.5603333333,,-253022.79000020027,-8854036.809999704,,4,4,0
2020-04-11,U001,0.0,24861.4,1552655.9600009918,0.0,0.0,0.23231585138664412,0.0,39697.74142857144,221009.816,,-277884.19000029564,-6630294.479999781,,5,4,1
2020-04-12,U001,0.0,0.0,1552655.9600009918,0.0,0.0,0.23231585138664412,0.0,39697.74142857144,177234.05466666666,,-277884.19000029564,-5317021.6399998665,,6,4,1
2020-04-13,U001,0.0,163539.9,1389116.0600008965,0.0,0.0,0.23231585138664412,0.0,54183.91285714286,182685.38466666668,,-379287.3900003433,-5480561.539999962,,0,4,0
2020-04-14,U001,0.0,81152.34,1307963.7200009823,0.0,0.0,0.23231585138664412,0.0,64815.287142857145,185390.46266666666,,-453707.0100002289,-5561713.879999876,,1,4,0
2020-04-15,U001,0.0,118693.3,1189270.42000103,0.0,0.0,0.23231585138664412,0.0,81601.01857142858,168455.474,,-571207.1300001144,-5053664.21999979,,2,4,0
2020-04-16,U001,0.0,25123.34,1164147.0800011158,0.0,0.0,0.23231585138664412,0.0,81414.13142857143,161016.85199999998,,-569898.9200000763,-4830505.559999704,,3,4,0
2020-04-17,U001,0.0,26533.67,1137613.4100010395,0.0,0.0,0.23231585138664412,0.0,62843.42142857143,156704.44766666665,,-439903.9500000477,-4701133.429999828,,4,4,0
2020-04-18,U001,0.0,0.0,1137613.4100010395,0.0,0.0,0.23231585138664412,0.0,59291.792857142864,152618.84433333334,,-415042.5499999523,-4578565.329999924,,5,4,1
2020-04-19,U001,0.0,0.0,1137613.4100010395,0.0,0.0,0.23231585138664412,0.0,59291.792857142864,146307.06166666665,,-415042.5499999523,-4389211.849999905,,6,4,1
2020-04-20,U001,0.0,308563.25,829050.1600010395,0.0,0.0,0.23231585138664412,0.0,80009.41428571429,156089.56999999998,,-560065.899999857,-4682687.099999905,,0,4,0
2020-04-21,U001,0.0,26887.1,802163.0600011349,0.0,0.0,0.23231585138664412,0.0,72257.23714285715,156985.80666666667,,-505800.6599998474,-4709574.199999809,,1,4,0
2020-04-22,U001,0.0,51309.85,750853.2100012302,0.0,0.0,0.23231585138664412,0.0,62631.030000000006,151216.326,,-438417.2099997997,-4536489.779999733,,2,4,0
2020-04-23,U001,0.0,83958.39,666894.8200011253,0.0,0.0,0.23231585138664412,0.0,71036.03714285714,139364.245,,-497252.25999999046,-4180927.3499999046,,3,4,0
2020-04-24,U001,0.0,83990.7,582904.1200010777,0.0,0.0,0.23231585138664412,0.0,79244.18428571429,131579.82700000002,,-554709.2899999619,-3947394.809999943,,4,4,0
2020-04-25,U001,0.0,0.0,582904.1200010777,0.0,0.0,0.23231585138664412,0.0,79244.18428571429,129884.229,,-554709.2899999619,-3896526.8699998856,,5,4,1
2020-04-26,U001,0.0,0.0,582904.1200010777,0.0,0.0,0.23231585138664412,0.0,79244.18428571429,68308.285,,-554709.2899999619,-2049248.5499999523,,6,4,1
2020-04-27,U001,0.0,42939.86,539964.2600011826,0.0,0.0,0.23231585138664412,0.0,41297.985714285714,68696.61200000001,,-289085.89999985695,-2060898.359999895,,0,4,0
2020-04-28,U001,0.0,22959.46,517004.8000011444,0.0,0.0,0.23231585138664412,0.0,40736.89428571429,69461.92733333334,,-285158.25999999046,-2083857.8199999332,,1,4,0
2020-04-29,U001,0.0,8617.14,508387.6600010395,0.0,0.0,0.23231585138664412,0.0,34637.93571428571,61227.831666666665,,-242465.55000019073,-1836834.9500000477,,2,4,0
2020-04-30,U001,0.0,80251.73,428135.93000102043,0.0,0.0,0.23231585138664412,0.0,34108.41285714285,57257.26766666667,,-238758.8900001049,-1717718.0299999714,,3,4,0
2020-05-01,U001,0.0,70862.65,357273.28000092506,0.0,0.0,0.23231585138664412,0.0,32232.977142857144,54109.68666666667,,-225630.8400001526,-1623290.600000143,,4,5,0
2020-05-02,U001,0.0,0.0,357273.28000092506,0.0,0.0,0.23231585138664412,0.0,32232.977142857137,51483.12433333333,,-225630.8400001526,-1544493.7300002575,,5,5,1
2020-05-03,U001,0.0,0.0,357273.28000092506,0.0,0.0,0.23231585138664412,0.0,32232.977142857137,49108.89566666667,,-225630.8400001526,-1473266.8700003624,,6,5,1
2020-05-04,U001,0.0,6382.8,350890.48000097275,0.0,0.0,0.23231585138664412,0.0,27010.539999999997,49321.655666666666,,-189073.7800002098,-1479649.6700003147,,0,5,0
2020-05-05,U001,0.0,23730.34,327160.1400010586,0.0,0.0,0.23231585138664412,0.0,27120.66571428571,50112.667,,-189844.66000008583,-1503380.0100002289,,1,5,0
2020-05-06,U001,0.0,167374.63,159785.51000094414,0.0,0.0,0.23231585138664412,0.0,49800.307142857135,53620.598,,-348602.15000009537,-1608617.9400002956,,2,5,0
2020-05-07,U001,0.0,0.0,159785.51000094414,0.0,0.0,0.23231585138664412,0.0,38335.77428571428,53396.174000000006,,-268350.4200000763,-1601885.220000267,,3,5,0
2020-05-08,U001,0.0,24587.03,135198.48000097275,0.0,0.0,0.23231585138664412,0.0,31724.971428571425,54175.969,,-222074.79999995232,-1625279.0700001717,,4,5,0
2020-05-09,U001,0.0,0.0,135198.48000097275,0.0,0.0,0.23231585138664412,0.0,31724.971428571425,53294.91733333333,,-222074.79999995232,-1598847.5200002193,,5,5,1
2020-05-10,U001,0.0,0.0,135198.48000097275,0.0,0.0,0.23231585138664412,0.0,31724.971428571425,48077.295999999995,,-222074.79999995232,-1442318.8800001144,,6,5,1
2020-05-11,U001,0.0,23047.85,112150.63000106812,0.0,0.0,0.23231585138664412,0.0,34105.69285714286,48016.844333333334,,-238739.84999990463,-1440505.3299999237,,0,5,0
2020-05-12,U001,0.0,0.0,112150.63000106812,0.0,0.0,0.23231585138664412,0.0,30715.644285714287,48016.844333333334,,-215009.50999999046,-1440505.3299999237,,1,5,0
2020-05-13,U001,0.0,0.0,112150.63000106812,0.0,0.0,0.23231585138664412,0.0,6804.982857142857,42565.51433333333,,-47634.87999987602,-1276965.4299998283,,2,5,0
2020-05-14,U001,0.0,3653.25,108497.38000106812,0.0,0.0,0.23231585138664412,0.0,7326.875714285714,39982.21133333333,,-51288.12999987602,-1199466.3399999142,,3,5,0
2020-05-15,U001,0.0,0.0,108497.38000106812,0.0,0.0,0.23231585138664412,0.0,3814.442857142857,36025.768000000004,,-26701.099999904633,-1080773.0399999619,,4,5,0
2020-05-16,U001,0.0,0.0,108497.38000106812,0.0,0.0,0.23231585138664412,0.0,3814.442857142857,35188.323333333334,,-26701.099999904633,-1055649.7000000477,,5,5,1
2020-05-17,U001,0.0,0.0,108497.38000106812,0.0,0.0,0.23231585138664412,0.0,3814.442857142857,34303.867666666665,,-26701.099999904633,-1029116.0299999714,,6,5,1
2020-05-18,U001,0.0,0.0,108497.38000106812,0.0,0.0,0.23231585138664412,0.0,521.8928571428571,34303.867666666665,,-3653.25,-1029116.0299999714,,0,5,0
2020-05-19,U001,0.0,0.0,108497.38000106812,0.0,0.0,0.23231585138664412,0.0,521.8928571428571,34303.867666666665,,-3653.25,-1029116.0299999714,,1,5,0
2020-05-20,U001,0.0,0.0,108497.38000106812,0.0,0.0,0.23231585138664412,0.0,521.8928571428571,24018.426,,-3653.25,-720552.7799999714,,2,5,0
2020-05-21,U001,0.0,32065.28,76432.10000109673,0.0,0.0,0.23231585138664412,0.0,4580.754285714285,24191.032,,-32065.27999997139,-725730.9600000381,,3,5,0
2020-05-22,U001,0.0,76432.09999999999,1.1920928955078125e-06,0.0,0.0,0.23231585138664412,0.0,15499.625714285712,25028.440333333332,,-108497.37999987602,-750853.2100000381,,4,5,0
